job_id,title,city,experience_level,employment_type,salary_min,salary_max,skills,source_platform,salary_avg
239,Database Administrator,Chennai,Entry,Internship,348690,576867,"SQL, Backup & Recovery, Oracle, Linux, MySQL",Glassdoor,462778.5
240,Web Developer,Noida,Entry,Contract,402137,535152,"HTML, Node.js, React, CSS",Naukri,468644.5
241,Database Administrator,Delhi,Mid,Full-time,645768,744891,"Linux, Oracle, SQL, Backup & Recovery, MySQL",LinkedIn,695329.5
242,Machine Learning Engineer,Hyderabad,Senior,Internship,1225880,1352386,"SQL, Python, PyTorch, AWS, TensorFlow",Indeed,1289133.0
243,Business Analyst,Pune,Entry,Internship,370361,549630,"SQL, Excel, Communication",Indeed,459995.5
244,Web Developer,Delhi,Mid,Full-time,789333,905314,"React, CSS, Node.js",Glassdoor,847323.5
245,Data Scientist,Delhi,Entry,Internship,387088,657711,"Machine Learning, Statistics, SQL, Pandas, Python",LinkedIn,522399.5
246,Web Developer,Remote,Mid,Internship,764722,861288,"JavaScript, Node.js, React, CSS, HTML",Naukri,813005.0
247,Machine Learning Engineer,Delhi,Mid,Internship,659710,954045,"AWS, TensorFlow, PyTorch",Glassdoor,806877.5
248,Cloud Engineer,Gurgaon,Entry,Internship,376370,644285,"Kubernetes, Python",Naukri,510327.5
249,Data Engineer,Delhi,Senior,Internship,1523261,1760755,"AWS, Python, SQL, ETL, Spark",Naukri,1642008.0
250,Cloud Engineer,Noida,Senior,Internship,2325973,2531639,"AWS, Azure",LinkedIn,2428806.0
251,Machine Learning Engineer,Remote,Entry,Contract,469091,696686,"PyTorch, SQL, Python, AWS, TensorFlow",LinkedIn,582888.5
252,Web Developer,Kolkata,Entry,Internship,398073,550606,"Node.js, CSS, React, HTML, JavaScript",Naukri,474339.5
253,Data Scientist,Noida,Mid,Full-time,1035849,1332441,"Machine Learning, Pandas, SQL",LinkedIn,1184145.0
254,Database Administrator,Kolkata,Entry,Internship,424823,500414,"Linux, Backup & Recovery, SQL, MySQL, Oracle",Glassdoor,462618.5
255,Data Scientist,Chennai,Entry,Contract,343084,636857,"Pandas, SQL, Machine Learning",LinkedIn,489970.5
256,Data Engineer,Kolkata,Mid,Internship,721559,980685,"SQL, Spark, ETL, AWS, Python",Glassdoor,851122.0
257,Data Analyst,Remote,Senior,Internship,2100837,2252767,"Excel, Tableau",Naukri,2176802.0
258,Web Developer,Hyderabad,Senior,Contract,1592083,1737973,"CSS, React, HTML, Node.js",LinkedIn,1665028.0
259,Database Administrator,Chennai,Senior,Contract,2023224,2227103,"Backup & Recovery, Oracle",Glassdoor,2125163.5
260,Database Administrator,Pune,Senior,Contract,1377737,1603926,"Backup & Recovery, SQL, Linux",Indeed,1490831.5
261,Web Developer,Pune,Entry,Contract,337056,520965,"React, CSS, JavaScript, Node.js, HTML",Indeed,429010.5
262,Data Engineer,Kolkata,Mid,Contract,687485,865841,"SQL, Spark, AWS, ETL",Naukri,776663.0
263,QA Engineer,Chennai,Entry,Internship,335791,436942,"Automation, Python, Manual Testing, SQL, Selenium",LinkedIn,386366.5
264,Database Administrator,Pune,Mid,Contract,616179,874814,"Backup & Recovery, SQL, MySQL",LinkedIn,745496.5
265,Software Engineer,Delhi,Senior,Internship,2386254,2630900,"React, Java, SQL, Git, Python",Naukri,2508577.0
266,Cloud Engineer,Kolkata,Mid,Contract,831403,1024626,"Kubernetes, AWS, Docker",LinkedIn,928014.5
267,Software Engineer,Bangalore,Mid,Internship,782754,1058774,"Git, Java",Glassdoor,920764.0
268,Software Engineer,Remote,Entry,Contract,459976,675853,"Python, React, Java, SQL, Git",Indeed,567914.5
269,QA Engineer,Kolkata,Mid,Contract,882469,976608,"SQL, Automation, Python, Manual Testing",Indeed,929538.5
270,Cloud Engineer,Hyderabad,Senior,Internship,1324331,1447029,"Azure, Python, AWS",Naukri,1385680.0
271,Machine Learning Engineer,Noida,Entry,Full-time,451368,667148,"SQL, AWS, TensorFlow, Python",Glassdoor,559258.0
272,Data Scientist,Kolkata,Mid,Contract,1090909,1370892,"Statistics, Pandas, SQL, Python",Indeed,1230900.5
273,Data Scientist,Gurgaon,Senior,Full-time,2320769,2475027,"Statistics, SQL, Pandas",Indeed,2397898.0
274,Web Developer,Delhi,Mid,Contract,903003,987237,"JavaScript, HTML, React, Node.js, CSS",Indeed,945120.0
275,Data Analyst,Pune,Entry,Internship,300177,462322,"Excel, Power BI, SQL",Glassdoor,381249.5
276,Web Developer,Chennai,Entry,Full-time,397476,621672,"HTML, React, JavaScript",Indeed,509574.0
277,Web Developer,Mumbai,Senior,Contract,1391258,1625728,"HTML, CSS",Glassdoor,1508493.0
278,Database Administrator,Pune,Entry,Contract,478253,644924,"SQL, Backup & Recovery",Naukri,561588.5
279,Data Scientist,Pune,Mid,Full-time,720034,870453,"Python, Pandas",Glassdoor,795243.5
280,Machine Learning Engineer,Delhi,Mid,Internship,1005516,1268735,"TensorFlow, Python, PyTorch",Naukri,1137125.5
281,QA Engineer,Remote,Entry,Internship,392061,631442,"Manual Testing, Python, SQL",Naukri,511751.5
282,Database Administrator,Hyderabad,Entry,Full-time,497249,579533,"Backup & Recovery, Linux, MySQL, SQL, Oracle",LinkedIn,538391.0
283,Web Developer,Hyderabad,Senior,Contract,1797522,2051724,"JavaScript, CSS",Naukri,1924623.0
284,Cloud Engineer,Kolkata,Senior,Contract,2021561,2149035,"Azure, Kubernetes",Naukri,2085298.0
285,Business Analyst,Mumbai,Entry,Contract,455695,524310,"Power BI, Tableau",Glassdoor,490002.5
286,Data Engineer,Remote,Mid,Internship,886448,1115477,"AWS, Python, Spark",Glassdoor,1000962.5
287,QA Engineer,Bangalore,Entry,Full-time,310440,602288,"Python, SQL",Indeed,456364.0
288,Cloud Engineer,Noida,Mid,Full-time,935826,1126483,"Docker, AWS, Azure",Glassdoor,1031154.5
289,Data Scientist,Mumbai,Senior,Contract,1885245,2037672,"Machine Learning, Statistics",Naukri,1961458.5
290,Software Engineer,Mumbai,Entry,Internship,330405,499253,"SQL, Python",LinkedIn,414829.0
291,Data Scientist,Pune,Entry,Full-time,430131,729958,"Pandas, Machine Learning, Python, SQL",LinkedIn,580044.5
292,Data Engineer,Delhi,Senior,Full-time,1902569,2164147,"ETL, Python, SQL, AWS, Spark",LinkedIn,2033358.0
293,Database Administrator,Chennai,Senior,Internship,2388846,2482592,"MySQL, Backup & Recovery, SQL, Linux",LinkedIn,2435719.0
294,Software Engineer,Kolkata,Senior,Full-time,1225769,1339876,"Git, SQL",LinkedIn,1282822.5
295,Business Analyst,Pune,Entry,Contract,487176,731337,"Excel, Power BI, SQL, Tableau, Communication",LinkedIn,609256.5
296,Web Developer,Remote,Entry,Full-time,431607,658115,"CSS, Node.js",Indeed,544861.0
297,Cloud Engineer,Noida,Entry,Internship,374005,626780,"Docker, AWS, Python, Azure",LinkedIn,500392.5
298,Data Analyst,Mumbai,Mid,Contract,1011307,1140975,"Python, Power BI, Tableau",Indeed,1076141.0
299,Database Administrator,Kolkata,Entry,Full-time,301671,596093,"SQL, MySQL, Backup & Recovery, Linux, Oracle",Naukri,448882.0
300,Machine Learning Engineer,Noida,Entry,Full-time,353790,542677,"SQL, AWS, Python",Indeed,448233.5
301,Data Engineer,Delhi,Senior,Full-time,1685433,1970651,"ETL, AWS, Spark, Python, SQL",LinkedIn,1828042.0
302,Cloud Engineer,Noida,Entry,Contract,448850,515177,"Azure, Python, Kubernetes, Docker, AWS",LinkedIn,482013.5
303,Business Analyst,Chennai,Senior,Internship,1770332,1881571,"Excel, Tableau",Indeed,1825951.5
304,QA Engineer,Pune,Entry,Full-time,417851,590024,"Python, Selenium, SQL, Manual Testing",LinkedIn,503937.5
305,Software Engineer,Delhi,Mid,Internship,1046946,1128380,"Python, SQL",Glassdoor,1087663.0
306,QA Engineer,Mumbai,Entry,Full-time,323910,560335,"SQL, Python, Automation",Indeed,442122.5
307,Data Analyst,Delhi,Senior,Full-time,1265183,1564769,"Python, Excel, SQL, Tableau, Power BI",Indeed,1414976.0
308,Data Engineer,Bangalore,Entry,Full-time,334266,436205,"ETL, Python, Spark, SQL, AWS",LinkedIn,385235.5
309,Data Analyst,Mumbai,Entry,Full-time,324111,611371,"SQL, Tableau, Excel, Python",Glassdoor,467741.0
310,Data Engineer,Noida,Senior,Internship,1261828,1412158,"SQL, ETL, Python, AWS, Spark",Glassdoor,1336993.0
311,Web Developer,Pune,Mid,Contract,924626,1136362,"JavaScript, React, CSS",LinkedIn,1030494.0
312,Cloud Engineer,Bangalore,Mid,Internship,800810,886785,"Azure, Python, Docker, AWS, Kubernetes",LinkedIn,843797.5
313,Machine Learning Engineer,Kolkata,Mid,Internship,1078505,1276787,"SQL, PyTorch, Python, AWS",Glassdoor,1177646.0
314,Machine Learning Engineer,Mumbai,Senior,Internship,1322874,1584857,"AWS, PyTorch, SQL, Python, TensorFlow",LinkedIn,1453865.5
315,Data Scientist,Mumbai,Entry,Contract,493215,557871,"Pandas, Statistics, SQL",Indeed,525543.0
316,Data Engineer,Mumbai,Entry,Contract,482878,626930,"ETL, SQL",Indeed,554904.0
317,QA Engineer,Gurgaon,Entry,Full-time,428564,488515,"Selenium, Manual Testing",Indeed,458539.5
318,QA Engineer,Bangalore,Entry,Full-time,386962,677582,"Manual Testing, SQL, Python",Glassdoor,532272.0
319,Data Engineer,Bangalore,Mid,Full-time,907552,1142283,"Python, ETL, Spark",LinkedIn,1024917.5
320,Machine Learning Engineer,Noida,Senior,Internship,1832847,1967415,"TensorFlow, SQL, PyTorch",LinkedIn,1900131.0
321,Database Administrator,Chennai,Senior,Contract,2378551,2610363,"MySQL, Oracle, Linux, Backup & Recovery",Naukri,2494457.0
322,Web Developer,Pune,Entry,Contract,450165,602820,"CSS, JavaScript",LinkedIn,526492.5
323,QA Engineer,Remote,Entry,Internship,336868,473681,"Manual Testing, SQL",LinkedIn,405274.5
324,Machine Learning Engineer,Hyderabad,Entry,Internship,302987,422510,"TensorFlow, Python, AWS",Indeed,362748.5
325,Web Developer,Bangalore,Entry,Internship,414876,656918,"CSS, React, Node.js, JavaScript, HTML",LinkedIn,535897.0
326,Cloud Engineer,Hyderabad,Mid,Contract,941295,1190063,"Azure, Kubernetes, AWS",Glassdoor,1065679.0
327,Data Analyst,Bangalore,Mid,Internship,1098945,1176398,"Power BI, Excel",Indeed,1137671.5
328,Business Analyst,Hyderabad,Entry,Internship,455721,666584,"SQL, Communication, Power BI, Tableau, Excel",LinkedIn,561152.5
329,Data Engineer,Hyderabad,Entry,Full-time,349803,507093,"ETL, Spark, Python, AWS",Indeed,428448.0
330,Data Analyst,Remote,Mid,Full-time,628576,773165,"Python, SQL",Glassdoor,700870.5
331,Web Developer,Remote,Senior,Full-time,1403396,1460142,"CSS, JavaScript, HTML",Glassdoor,1431769.0
332,Database Administrator,Delhi,Entry,Internship,428213,712799,"SQL, Linux, Oracle, MySQL",Glassdoor,570506.0
333,Business Analyst,Pune,Mid,Full-time,738042,903317,"Power BI, Excel, Communication, SQL, Tableau",Glassdoor,820679.5
334,Data Scientist,Chennai,Entry,Contract,359641,554764,"Statistics, Pandas",Glassdoor,457202.5
335,Cloud Engineer,Gurgaon,Senior,Internship,1826738,1897435,"AWS, Azure, Python, Kubernetes, Docker",Naukri,1862086.5
336,Data Engineer,Mumbai,Entry,Full-time,410985,481528,"SQL, Spark, ETL, AWS, Python",Naukri,446256.5
337,Data Scientist,Noida,Entry,Contract,385492,660050,"Pandas, Statistics, Python, SQL",Glassdoor,522771.0
338,Data Scientist,Pune,Mid,Contract,908246,1110991,"Python, Pandas",Naukri,1009618.5
339,Web Developer,Chennai,Senior,Internship,2003300,2224948,"Node.js, React, HTML, JavaScript, CSS",Glassdoor,2114124.0
340,Business Analyst,Remote,Entry,Full-time,403754,686950,"Excel, SQL, Power BI, Tableau",Glassdoor,545352.0
341,Web Developer,Bangalore,Mid,Internship,763026,886517,"HTML, CSS, Node.js, React, JavaScript",Indeed,824771.5
342,Machine Learning Engineer,Noida,Mid,Full-time,831586,937000,"SQL, PyTorch, Python, AWS, TensorFlow",LinkedIn,884293.0
343,Web Developer,Kolkata,Senior,Full-time,2299507,2580018,"CSS, Node.js",Glassdoor,2439762.5
344,Software Engineer,Mumbai,Entry,Internship,313253,603909,"Python, SQL, React, Git",LinkedIn,458581.0
345,Cloud Engineer,Hyderabad,Mid,Full-time,795279,973411,"Azure, Kubernetes, Docker, Python, AWS",LinkedIn,884345.0
346,Data Engineer,Hyderabad,Mid,Full-time,802671,865686,"Spark, SQL, Python",Indeed,834178.5
347,Software Engineer,Mumbai,Senior,Contract,2058798,2243351,"Java, Git",Indeed,2151074.5
348,Data Engineer,Pune,Senior,Full-time,1729301,1938774,"ETL, AWS, SQL, Spark",LinkedIn,1834037.5
349,Database Administrator,Mumbai,Mid,Internship,955045,1141527,"Oracle, SQL, Linux, MySQL, Backup & Recovery",Glassdoor,1048286.0
350,Web Developer,Hyderabad,Senior,Full-time,1905237,2027715,"JavaScript, Node.js, React, CSS",Glassdoor,1966476.0
351,Software Engineer,Kolkata,Entry,Full-time,457295,613226,"Python, Java, SQL, React",Naukri,535260.5
352,Web Developer,Noida,Mid,Internship,986259,1045517,"JavaScript, CSS, Node.js",Glassdoor,1015888.0
353,Cloud Engineer,Gurgaon,Senior,Contract,1829554,2101175,"Python, Azure, Kubernetes",Indeed,1965364.5
354,Data Scientist,Pune,Mid,Contract,1023804,1220350,"Machine Learning, Python, Statistics",Indeed,1122077.0
355,Machine Learning Engineer,Delhi,Entry,Internship,397434,515738,"SQL, Python, TensorFlow, AWS",Glassdoor,456586.0
356,QA Engineer,Remote,Senior,Internship,1607987,1789184,"Python, SQL",LinkedIn,1698585.5
357,Business Analyst,Pune,Entry,Full-time,389828,547095,"Excel, Power BI, Communication, SQL, Tableau",Naukri,468461.5
358,Database Administrator,Pune,Mid,Contract,630415,681650,"Backup & Recovery, MySQL, SQL, Oracle, Linux",Indeed,656032.5
359,Data Scientist,Remote,Entry,Contract,412567,568314,"Statistics, Pandas, Python, Machine Learning, SQL",Glassdoor,490440.5
360,Machine Learning Engineer,Chennai,Entry,Full-time,477405,528486,"TensorFlow, PyTorch, AWS",Naukri,502945.5
361,Data Engineer,Noida,Entry,Full-time,317114,583079,"ETL, Spark",Indeed,450096.5
362,Database Administrator,Kolkata,Senior,Internship,1480576,1620421,"Backup & Recovery, MySQL, SQL, Linux, Oracle",Indeed,1550498.5
363,Software Engineer,Pune,Entry,Contract,305744,510328,"Java, SQL, Git",Naukri,408036.0
364,Data Analyst,Delhi,Mid,Contract,625145,848676,"SQL, Tableau",LinkedIn,736910.5
365,Data Scientist,Gurgaon,Mid,Full-time,886933,1003186,"SQL, Pandas, Machine Learning, Python, Statistics",Glassdoor,945059.5
366,Business Analyst,Hyderabad,Senior,Contract,1487652,1647444,"Tableau, SQL",Indeed,1567548.0
367,Web Developer,Hyderabad,Entry,Full-time,459646,562009,"Node.js, CSS, React, JavaScript",Glassdoor,510827.5
368,Web Developer,Bangalore,Entry,Full-time,480408,775020,"JavaScript, CSS, HTML, Node.js, React",Glassdoor,627714.0
369,Data Scientist,Gurgaon,Senior,Full-time,2273123,2342796,"Machine Learning, SQL",Naukri,2307959.5
370,Database Administrator,Delhi,Mid,Full-time,652328,915497,"SQL, Backup & Recovery, MySQL",Glassdoor,783912.5
371,Machine Learning Engineer,Hyderabad,Mid,Full-time,605071,878417,"TensorFlow, PyTorch, AWS",LinkedIn,741744.0
372,Database Administrator,Delhi,Senior,Internship,1918741,2016679,"Linux, Oracle",LinkedIn,1967710.0
373,Database Administrator,Noida,Mid,Internship,940182,1222474,"SQL, MySQL, Backup & Recovery",Glassdoor,1081328.0
374,Data Analyst,Hyderabad,Entry,Contract,426530,686838,"Excel, Python, Tableau, SQL, Power BI",Glassdoor,556684.0
375,Database Administrator,Hyderabad,Mid,Internship,624102,690705,"Backup & Recovery, SQL, Oracle, Linux",Glassdoor,657403.5
376,Machine Learning Engineer,Kolkata,Senior,Internship,1721303,1897637,"SQL, TensorFlow, PyTorch, Python",LinkedIn,1809470.0
377,Data Analyst,Pune,Senior,Internship,1546877,1616502,"Power BI, Excel, Python, Tableau, SQL",Glassdoor,1581689.5
378,Cloud Engineer,Kolkata,Entry,Internship,361603,432267,"Kubernetes, Python, AWS, Azure, Docker",Glassdoor,396935.0
379,Machine Learning Engineer,Gurgaon,Entry,Full-time,405759,563851,"AWS, Python",LinkedIn,484805.0
380,Data Scientist,Remote,Senior,Contract,2379296,2483520,"Machine Learning, Pandas, Python, Statistics, SQL",Indeed,2431408.0
381,Machine Learning Engineer,Remote,Senior,Contract,1961883,2199555,"Python, AWS, PyTorch, SQL, TensorFlow",Glassdoor,2080719.0
382,Machine Learning Engineer,Delhi,Mid,Contract,655743,717743,"SQL, TensorFlow, PyTorch",Indeed,686743.0
383,Business Analyst,Delhi,Entry,Full-time,331652,625502,"Excel, Communication, SQL, Tableau, Power BI",Naukri,478577.0
384,Business Analyst,Remote,Entry,Internship,419901,642511,"Communication, SQL, Power BI",LinkedIn,531206.0
385,Data Analyst,Noida,Senior,Contract,1571620,1802975,"Excel, SQL, Tableau",Glassdoor,1687297.5
386,QA Engineer,Chennai,Senior,Internship,1720594,1842315,"SQL, Automation, Manual Testing, Selenium, Python",Glassdoor,1781454.5
387,Business Analyst,Kolkata,Senior,Contract,2348832,2624461,"Tableau, Excel, SQL, Power BI",Indeed,2486646.5
388,QA Engineer,Delhi,Senior,Contract,1478232,1714458,"Automation, SQL, Python",Indeed,1596345.0
389,Data Scientist,Kolkata,Mid,Contract,899178,1196294,"Pandas, Machine Learning, SQL, Python, Statistics",Glassdoor,1047736.0
390,Data Analyst,Pune,Mid,Contract,629677,732080,"Excel, Power BI, Python, Tableau",LinkedIn,680878.5
391,Data Engineer,Delhi,Entry,Contract,308468,452494,"Python, SQL, ETL, AWS, Spark",Naukri,380481.0
392,Cloud Engineer,Delhi,Senior,Internship,2012761,2171961,"Python, AWS, Kubernetes, Azure",LinkedIn,2092361.0
393,Software Engineer,Gurgaon,Senior,Contract,1971209,2219155,"Python, SQL, React",Naukri,2095182.0
394,Data Engineer,Hyderabad,Senior,Full-time,2277614,2358901,"Python, AWS, SQL, ETL, Spark",Naukri,2318257.5
395,Data Engineer,Delhi,Senior,Internship,2177967,2414007,"Python, SQL, AWS",LinkedIn,2295987.0
396,QA Engineer,Remote,Entry,Internship,450123,644344,"Selenium, SQL, Python, Automation",Indeed,547233.5
397,Data Engineer,Hyderabad,Senior,Internship,2338921,2529701,"Python, ETL, Spark, AWS, SQL",Naukri,2434311.0
398,Machine Learning Engineer,Delhi,Mid,Contract,878134,1052614,"Python, PyTorch",Naukri,965374.0
399,Database Administrator,Remote,Entry,Full-time,478926,761096,"Linux, SQL, MySQL, Backup & Recovery",Naukri,620011.0
400,Cloud Engineer,Delhi,Senior,Contract,1986344,2171167,"Kubernetes, AWS, Azure, Python, Docker",LinkedIn,2078755.5
401,Cloud Engineer,Hyderabad,Entry,Contract,439776,491697,"Azure, Python",Naukri,465736.5
402,Business Analyst,Mumbai,Entry,Contract,318905,564697,"SQL, Communication, Power BI",Glassdoor,441801.0
403,Machine Learning Engineer,Hyderabad,Entry,Full-time,346659,604857,"AWS, Python, PyTorch, SQL",LinkedIn,475758.0
404,Web Developer,Noida,Mid,Contract,812047,975561,"HTML, React, JavaScript, Node.js",Glassdoor,893804.0
405,Cloud Engineer,Remote,Entry,Contract,453513,515444,"Docker, AWS",LinkedIn,484478.5
406,Web Developer,Delhi,Senior,Internship,2117873,2267858,"HTML, React, Node.js, JavaScript, CSS",LinkedIn,2192865.5
407,Business Analyst,Delhi,Senior,Internship,1982511,2281407,"Tableau, Excel",Naukri,2131959.0
408,Data Scientist,Bangalore,Entry,Contract,443530,741774,"Machine Learning, SQL",Glassdoor,592652.0
409,Machine Learning Engineer,Noida,Entry,Full-time,348232,456110,"TensorFlow, Python, SQL, PyTorch",Naukri,402171.0
410,Cloud Engineer,Kolkata,Mid,Internship,952156,1019814,"AWS, Azure, Docker, Kubernetes",LinkedIn,985985.0
411,Machine Learning Engineer,Pune,Mid,Full-time,749493,961895,"TensorFlow, PyTorch",Naukri,855694.0
412,Database Administrator,Chennai,Mid,Contract,906273,996222,"Backup & Recovery, Linux, SQL, Oracle",Indeed,951247.5
413,Machine Learning Engineer,Mumbai,Entry,Internship,394237,479444,"SQL, AWS, TensorFlow, PyTorch",Glassdoor,436840.5
414,Web Developer,Kolkata,Mid,Full-time,938454,1147477,"JavaScript, CSS",LinkedIn,1042965.5
415,Cloud Engineer,Delhi,Entry,Contract,319765,603625,"Python, AWS",LinkedIn,461695.0
416,QA Engineer,Noida,Senior,Full-time,2356776,2475095,"Manual Testing, SQL, Automation, Selenium, Python",Naukri,2415935.5
417,Data Engineer,Kolkata,Mid,Internship,790770,972410,"SQL, Spark",LinkedIn,881590.0
418,Cloud Engineer,Gurgaon,Entry,Full-time,448467,747166,"Kubernetes, Docker, AWS",Naukri,597816.5
419,Software Engineer,Mumbai,Mid,Internship,793690,905036,"Python, SQL",LinkedIn,849363.0
420,Business Analyst,Gurgaon,Mid,Full-time,940013,1074966,"Tableau, Power BI",LinkedIn,1007489.5
